name,value,year,lastValue,rank
Danone,NA,2000.4,NA,
Danone,NA,2000.5,NA,
Danone,NA,2000.6,NA,
Danone,NA,2000.7,NA,
Danone,NA,2000.8,NA,
Danone,NA,2000.9,NA,
Danone,NA,2001,NA,
Danone,NA,2001.1,NA,
Danone,NA,2001.2,NA,
Danone,NA,2001.3,NA,
Danone,NA,2001.4,NA,
Danone,NA,2001.5,NA,
Danone,NA,2001.6,NA,
Danone,NA,2001.7,NA,
Danone,NA,2001.8,NA,
Danone,NA,2001.9,NA,
DHL,NA,2000,NA,
DHL,NA,2000.1,NA,
DHL,NA,2000.2,NA,
DHL,NA,2000.3,NA,
DHL,NA,2000.4,NA,
DHL,NA,2000.5,NA,
DHL,NA,2000.6,NA,
DHL,NA,2000.7,NA,
DHL,NA,2000.8,NA,
DHL,NA,2000.9,NA,
DHL,NA,2001,NA,
DHL,NA,2001.1,NA,
DHL,NA,2001.2,NA,
DHL,NA,2001.3,NA,
DHL,NA,2001.4,NA,
DHL,NA,2001.5,NA,
DHL,NA,2001.6,NA,
DHL,NA,2001.7,NA,
DHL,NA,2001.8,NA,
DHL,NA,2001.9,NA,
DHL,NA,2002,NA,
DHL,NA,2002.1,NA,
DHL,NA,2002.2,NA,
DHL,NA,2002.3,NA,
DHL,NA,2002.4,NA,
DHL,NA,2002.5,NA,
DHL,NA,2002.6,NA,
DHL,NA,2002.7,NA,
DHL,NA,2002.8,NA,
DHL,NA,2002.9,NA,
DHL,NA,2003,NA,
DHL,NA,2003.1,NA,
DHL,NA,2003.2,NA,
DHL,NA,2003.3,NA,
DHL,NA,2003.4,NA,
DHL,NA,2003.5,NA,
DHL,NA,2003.6,NA,
DHL,NA,2003.7,NA,
DHL,NA,2003.8,NA,
DHL,NA,2003.9,NA,
DHL,NA,2004,NA,
DHL,NA,2004.1,NA,
DHL,NA,2004.2,NA,
DHL,NA,2004.3,NA,
DHL,NA,2004.4,NA,
DHL,NA,2004.5,NA,
DHL,NA,2004.6,NA,
DHL,NA,2004.7,NA,
DHL,NA,2004.8,NA,
DHL,NA,2004.9,NA,
DHL,NA,2005,NA,
DHL,NA,2005.1,NA,
DHL,NA,2005.2,NA,
DHL,NA,2005.3,NA,
DHL,NA,2005.4,NA,
DHL,NA,2005.5,NA,
DHL,NA,2005.6,NA,
DHL,NA,2005.7,NA,
DHL,NA,2005.8,NA,
DHL,NA,2005.9,NA,
DHL,NA,2006,NA,
DHL,NA,2006.1,NA,
DHL,NA,2006.2,NA,
DHL,NA,2006.3,NA,
DHL,NA,2006.4,NA,
DHL,NA,2006.5,NA,
DHL,NA,2006.6,NA,
DHL,NA,2006.7,NA,
DHL,NA,2006.8,NA,
DHL,NA,2006.9,NA,
DHL,NA,2007,NA,
DHL,NA,2007.1,NA,
DHL,NA,2007.2,NA,
DHL,NA,2007.3,NA,
DHL,NA,2007.4,NA,
DHL,NA,2007.5,NA,
DHL,NA,2007.6,NA,
DHL,NA,2007.7,NA,
DHL,NA,2007.8,NA,
DHL,NA,2007.9,NA,
DHL,NA,2008,NA,
DHL,NA,2008.1,NA,
DHL,NA,2008.2,NA,
DHL,NA,2008.3,NA,
DHL,NA,2008.4,NA,
DHL,NA,2008.5,NA,
DHL,NA,2008.6,NA,
DHL,NA,2008.7,NA,
DHL,NA,2008.8,NA,
DHL,NA,2008.9,NA,
DHL,NA,2009,NA,
DHL,NA,2009.1,NA,
DHL,NA,2009.2,NA,
DHL,NA,2009.3,NA,
DHL,NA,2009.4,NA,
DHL,NA,2009.5,NA,
DHL,NA,2009.6,NA,
DHL,NA,2009.7,NA,
DHL,NA,2009.8,NA,
DHL,NA,2009.9,NA,
DHL,NA,2010,NA,
DHL,NA,2010.1,NA,
DHL,NA,2010.2,NA,
DHL,NA,2010.3,NA,
DHL,NA,2010.4,NA,
DHL,NA,2010.5,NA,
DHL,NA,2010.6,NA,
DHL,NA,2010.7,NA,
DHL,NA,2010.8,NA,
DHL,NA,2010.9,NA,
DHL,NA,2011,NA,
DHL,NA,2011.1,NA,
DHL,NA,2011.2,NA,
DHL,NA,2011.3,NA,
DHL,NA,2011.4,NA,
DHL,NA,2011.5,NA,
DHL,NA,2011.6,NA,
DHL,NA,2011.7,NA,
DHL,NA,2011.8,NA,
DHL,NA,2011.9,NA,
DHL,NA,2012,NA,
DHL,NA,2012.1,NA,
DHL,NA,2012.2,NA,
DHL,NA,2012.3,NA,
DHL,NA,2012.4,NA,
DHL,NA,2012.5,NA,
DHL,NA,2012.6,NA,
DHL,NA,2012.7,NA,
DHL,NA,2012.8,NA,
DHL,NA,2012.9,NA,
DHL,NA,2013,NA,
DHL,NA,2013.1,NA,
DHL,NA,2013.2,NA,
DHL,NA,2013.3,NA,
DHL,NA,2013.4,NA,
DHL,NA,2013.5,NA,
DHL,NA,2013.6,NA,
DHL,NA,2013.7,NA,
DHL,NA,2013.8,NA,
DHL,NA,2013.9,NA,
Dior,NA,2000,NA,
Dior,NA,2000.1,NA,
Dior,NA,2000.2,NA,
Dior,NA,2000.3,NA,
Dior,NA,2000.4,NA,
Dior,NA,2000.5,NA,
Dior,NA,2000.6,NA,
Dior,NA,2000.7,NA,
Dior,NA,2000.8,NA,
Dior,NA,2000.9,NA,
Dior,NA,2001,NA,
Dior,NA,2001.1,NA,
Dior,NA,2001.2,NA,
Dior,NA,2001.3,NA,
Dior,NA,2001.4,NA,
Dior,NA,2001.5,NA,
Dior,NA,2001.6,NA,
Dior,NA,2001.7,NA,
Dior,NA,2001.8,NA,
Dior,NA,2001.9,NA,
Dior,NA,2002,NA,
Dior,NA,2002.1,NA,
Dior,NA,2002.2,NA,
Dior,NA,2002.3,NA,
Dior,NA,2002.4,NA,
Dior,NA,2002.5,NA,
Dior,NA,2002.6,NA,
Dior,NA,2002.7,NA,
Dior,NA,2002.8,NA,
Dior,NA,2002.9,NA,
Dior,NA,2003,NA,
Dior,NA,2003.1,NA,
Dior,NA,2003.2,NA,
Dior,NA,2003.3,NA,
Dior,NA,2003.4,NA,
Dior,NA,2003.5,NA,
Dior,NA,2003.6,NA,
Dior,NA,2003.7,NA,
Dior,NA,2003.8,NA,
Dior,NA,2003.9,NA,
Dior,NA,2004,NA,
Dior,NA,2004.1,NA,
Dior,NA,2004.2,NA,
Dior,NA,2004.3,NA,
Dior,NA,2004.4,NA,
Dior,NA,2004.5,NA,
Dior,NA,2004.6,NA,
Dior,NA,2004.7,NA,
Dior,NA,2004.8,NA,
Dior,NA,2004.9,NA,
Dior,NA,2005,NA,
Dior,NA,2005.1,NA,
Dior,NA,2005.2,NA,
Dior,NA,2005.3,NA,
Dior,NA,2005.4,NA,
Dior,NA,2005.5,NA,
Dior,NA,2005.6,NA,
Dior,NA,2005.7,NA,
Dior,NA,2005.8,NA,
Dior,NA,2005.9,NA,
Dior,NA,2006,NA,
Dior,NA,2006.1,NA,
Dior,NA,2006.2,NA,
Dior,NA,2006.3,NA,
Dior,NA,2006.4,NA,
Dior,NA,2006.5,NA,
Dior,NA,2006.6,NA,
Dior,NA,2006.7,NA,
Dior,NA,2006.8,NA,
Dior,NA,2006.9,NA,
Dior,NA,2007,NA,
Dior,NA,2007.1,NA,
Dior,NA,2007.2,NA,
Dior,NA,2007.3,NA,
Dior,NA,2007.4,NA,
Dior,NA,2007.5,NA,
Dior,NA,2007.6,NA,
Dior,NA,2007.7,NA,
Dior,NA,2007.8,NA,
Dior,NA,2007.9,NA,
Dior,NA,2008,NA,
Dior,NA,2008.1,NA,
Dior,NA,2008.2,NA,
Dior,NA,2008.3,NA,
Dior,NA,2008.4,NA,
Dior,NA,2008.5,NA,
Dior,NA,2008.6,NA,
Dior,NA,2008.7,NA,
Dior,NA,2008.8,NA,
Dior,NA,2008.9,NA,
Dior,NA,2009,NA,
Dior,NA,2009.1,NA,
Dior,NA,2009.2,NA,
Dior,NA,2009.3,NA,
Dior,NA,2009.4,NA,
Dior,NA,2009.5,NA,
Dior,NA,2009.6,NA,
Dior,NA,2009.7,NA,
Dior,NA,2009.8,NA,
Dior,NA,2009.9,NA,
Dior,NA,2010,NA,
Dior,NA,2010.1,NA,
Dior,NA,2010.2,NA,
Dior,NA,2010.3,NA,
Dior,NA,2010.4,NA,
Dior,NA,2010.5,NA,
Dior,NA,2010.6,NA,
Dior,NA,2010.7,NA,
Dior,NA,2010.8,NA,
Dior,NA,2010.9,NA,
Dior,NA,2011,NA,
Dior,NA,2011.1,NA,
Dior,NA,2011.2,NA,
Dior,NA,2011.3,NA,
Dior,NA,2011.4,NA,
Dior,NA,2011.5,NA,
Dior,NA,2011.6,NA,
Dior,NA,2011.7,NA,
Dior,NA,2011.8,NA,
Dior,NA,2011.9,NA,
Dior,NA,2012,NA,
Dior,NA,2012.1,NA,
Dior,NA,2012.2,NA,
Dior,NA,2012.3,NA,
Dior,NA,2012.4,NA,
Dior,NA,2012.5,NA,
Dior,NA,2012.6,NA,
Dior,NA,2012.7,NA,
Dior,NA,2012.8,NA,
Dior,NA,2012.9,NA,
Dior,NA,2013,NA,
Dior,NA,2013.1,NA,
Dior,NA,2013.2,NA,
Dior,NA,2013.3,NA,
Dior,NA,2013.4,NA,
Dior,NA,2013.5,NA,
Dior,NA,2013.6,NA,
Dior,NA,2013.7,NA,
Dior,NA,2013.8,NA,
Dior,NA,2013.9,NA,
Dior,NA,2014,NA,
Dior,NA,2014.1,NA,
Dior,NA,2014.2,NA,
Dior,NA,2014.3,NA,
Dior,NA,2014.4,NA,
Dior,NA,2014.5,NA,
Dior,NA,2014.6,NA,
Dior,NA,2014.7,NA,
Dior,NA,2014.8,NA,
Dior,NA,2014.9,NA,
Dior,NA,2015,NA,
Dior,NA,2015.1,NA,
Dior,NA,2015.2,NA,
Dior,NA,2015.3,NA,
Dior,NA,2015.4,NA,
Dior,NA,2015.5,NA,
Dior,NA,2015.6,NA,
Dior,NA,2015.7,NA,
Dior,NA,2015.8,NA,
Dior,NA,2015.9,NA,
Discovery,NA,2000,NA,
Discovery,NA,2000.1,NA,
Discovery,NA,2000.2,NA,
Discovery,NA,2000.3,NA,
Discovery,NA,2000.4,NA,
Discovery,NA,2000.5,NA,
Discovery,NA,2000.6,NA,
Discovery,NA,2000.7,NA,
Discovery,NA,2000.8,NA,
Discovery,NA,2000.9,NA,
Discovery,NA,2001,NA,
Discovery,NA,2001.1,NA,
Discovery,NA,2001.2,NA,
Discovery,NA,2001.3,NA,
Discovery,NA,2001.4,NA,
Discovery,NA,2001.5,NA,
Discovery,NA,2001.6,NA,
Discovery,NA,2001.7,NA,
Discovery,NA,2001.8,NA,
Discovery,NA,2001.9,NA,
Discovery,NA,2002,NA,
Discovery,NA,2002.1,NA,
Discovery,NA,2002.2,NA,
Discovery,NA,2002.3,NA,
Discovery,NA,2002.4,NA,
Discovery,NA,2002.5,NA,
Discovery,NA,2002.6,NA,
Discovery,NA,2002.7,NA,
Discovery,NA,2002.8,NA,
Discovery,NA,2002.9,NA,
Discovery,NA,2003,NA,
Discovery,NA,2003.1,NA,
Discovery,NA,2003.2,NA,
Discovery,NA,2003.3,NA,
Discovery,NA,2003.4,NA,
Discovery,NA,2003.5,NA,
Discovery,NA,2003.6,NA,
Discovery,NA,2003.7,NA,
Discovery,NA,2003.8,NA,
Discovery,NA,2003.9,NA,
Discovery,NA,2004,NA,
Discovery,NA,2004.1,NA,
Discovery,NA,2004.2,NA,
Discovery,NA,2004.3,NA,
Discovery,NA,2004.4,NA,
Discovery,NA,2004.5,NA,
Discovery,NA,2004.6,NA,
Discovery,NA,2004.7,NA,
Discovery,NA,2004.8,NA,
Discovery,NA,2004.9,NA,
Discovery,NA,2005,NA,
Discovery,NA,2005.1,NA,
Discovery,NA,2005.2,NA,
Discovery,NA,2005.3,NA,
Discovery,NA,2005.4,NA,
Discovery,NA,2005.5,NA,
Discovery,NA,2005.6,NA,
Discovery,NA,2005.7,NA,
Discovery,NA,2005.8,NA,
Discovery,NA,2005.9,NA,
Discovery,NA,2006,NA,
Discovery,NA,2006.1,NA,
Discovery,NA,2006.2,NA,
Discovery,NA,2006.3,NA,
Discovery,NA,2006.4,NA,
Discovery,NA,2006.5,NA,
Discovery,NA,2006.6,NA,
Discovery,NA,2006.7,NA,
Discovery,NA,2006.8,NA,
Discovery,NA,2006.9,NA,
Discovery,NA,2007,NA,
Discovery,NA,2007.1,NA,
Discovery,NA,2007.2,NA,
Discovery,NA,2007.3,NA,
Discovery,NA,2007.4,NA,
Discovery,NA,2007.5,NA,
Discovery,NA,2007.6,NA,
Discovery,NA,2007.7,NA,
Discovery,NA,2007.8,NA,
Discovery,NA,2007.9,NA,
Discovery,NA,2008,NA,
Discovery,NA,2008.1,NA,
Discovery,NA,2008.2,NA,
Discovery,NA,2008.3,NA,
Discovery,NA,2008.4,NA,
Discovery,NA,2008.5,NA,
Discovery,NA,2008.6,NA,
Discovery,NA,2008.7,NA,
Discovery,NA,2008.8,NA,
Discovery,NA,2008.9,NA,
Discovery,NA,2009,NA,
Discovery,NA,2009.1,NA,
Discovery,NA,2009.2,NA,
Discovery,NA,2009.3,NA,
Discovery,NA,2009.4,NA,
Discovery,NA,2009.5,NA,
Discovery,NA,2009.6,NA,
Discovery,NA,2009.7,NA,
Discovery,NA,2009.8,NA,
Discovery,NA,2009.9,NA,
Discovery,NA,2010,NA,
Discovery,NA,2010.1,NA,
Discovery,NA,2010.2,NA,
Discovery,NA,2010.3,NA,
Discovery,NA,2010.4,NA,
Discovery,NA,2010.5,NA,
Discovery,NA,2010.6,NA,
Discovery,NA,2010.7,NA,
Discovery,NA,2010.8,NA,
Discovery,NA,2010.9,NA,
Discovery,NA,2011,NA,
Discovery,NA,2011.1,NA,
Discovery,NA,2011.2,NA,
Discovery,NA,2011.3,NA,
Discovery,NA,2011.4,NA,
Discovery,NA,2011.5,NA,
Discovery,NA,2011.6,NA,
Discovery,NA,2011.7,NA,
Discovery,NA,2011.8,NA,
Discovery,NA,2011.9,NA,
Discovery,NA,2012,NA,
Discovery,NA,2012.1,NA,
Discovery,NA,2012.2,NA,
Discovery,NA,2012.3,NA,
Discovery,NA,2012.4,NA,
Discovery,NA,2012.5,NA,
Discovery,NA,2012.6,NA,
Discovery,NA,2012.7,NA,
Discovery,NA,2012.8,NA,
Discovery,NA,2012.9,NA,
eBay,NA,2000,NA,
eBay,NA,2000.1,NA,
eBay,NA,2000.2,NA,
eBay,NA,2000.3,NA,
eBay,NA,2000.4,NA,
eBay,NA,2000.5,NA,
eBay,NA,2000.6,NA,
eBay,NA,2000.7,NA,
eBay,NA,2000.8,NA,
eBay,NA,2000.9,NA,
eBay,NA,2001,NA,
eBay,NA,2001.1,NA,
eBay,NA,2001.2,NA,
eBay,NA,2001.3,NA,
eBay,NA,2001.4,NA,
eBay,NA,2001.5,NA,
eBay,NA,2001.6,NA,
eBay,NA,2001.7,NA,
eBay,NA,2001.8,NA,
eBay,NA,2001.9,NA,
eBay,NA,2002,NA,
eBay,NA,2002.1,NA,
eBay,NA,2002.2,NA,
eBay,NA,2002.3,NA,
eBay,NA,2002.4,NA,
eBay,NA,2002.5,NA,
eBay,NA,2002.6,NA,
eBay,NA,2002.7,NA,
eBay,NA,2002.8,NA,
eBay,NA,2002.9,NA,
eBay,NA,2003,NA,
eBay,NA,2003.1,NA,
eBay,NA,2003.2,NA,
eBay,NA,2003.3,NA,
eBay,NA,2003.4,NA,
eBay,NA,2003.5,NA,
eBay,NA,2003.6,NA,
eBay,NA,2003.7,NA,
eBay,NA,2003.8,NA,
eBay,NA,2003.9,NA,
Facebook,NA,2000,NA,
Facebook,NA,2000.1,NA,
Facebook,NA,2000.2,NA,
Facebook,NA,2000.3,NA,
Facebook,NA,2000.4,NA,
Facebook,NA,2000.5,NA,
Facebook,NA,2000.6,NA,
Facebook,NA,2000.7,NA,
Facebook,NA,2000.8,NA,
Facebook,NA,2000.9,NA,
Facebook,NA,2001,NA,
Facebook,NA,2001.1,NA,
Facebook,NA,2001.2,NA,
Facebook,NA,2001.3,NA,
Facebook,NA,2001.4,NA,
Facebook,NA,2001.5,NA,
Facebook,NA,2001.6,NA,
Facebook,NA,2001.7,NA,
Facebook,NA,2001.8,NA,
Facebook,NA,2001.9,NA,
Facebook,NA,2002,NA,
Facebook,NA,2002.1,NA,
Facebook,NA,2002.2,NA,
Facebook,NA,2002.3,NA,
Facebook,NA,2002.4,NA,
Facebook,NA,2002.5,NA,
Facebook,NA,2002.6,NA,
Facebook,NA,2002.7,NA,
Facebook,NA,2002.8,NA,
Facebook,NA,2002.9,NA,
Facebook,NA,2003,NA,
Facebook,NA,2003.1,NA,
Facebook,NA,2003.2,NA,
Facebook,NA,2003.3,NA,
Facebook,NA,2003.4,NA,
Facebook,NA,2003.5,NA,
Facebook,NA,2003.6,NA,
Facebook,NA,2003.7,NA,
Facebook,NA,2003.8,NA,
Facebook,NA,2003.9,NA,
Facebook,NA,2004,NA,
Facebook,NA,2004.1,NA,
Facebook,NA,2004.2,NA,
Facebook,NA,2004.3,NA,
Facebook,NA,2004.4,NA,
Facebook,NA,2004.5,NA,
Facebook,NA,2004.6,NA,
Facebook,NA,2004.7,NA,
Facebook,NA,2004.8,NA,
Facebook,NA,2004.9,NA,
Facebook,NA,2005,NA,
Facebook,NA,2005.1,NA,
Facebook,NA,2005.2,NA,
Facebook,NA,2005.3,NA,
Facebook,NA,2005.4,NA,
Facebook,NA,2005.5,NA,
Facebook,NA,2005.6,NA,
Facebook,NA,2005.7,NA,
Facebook,NA,2005.8,NA,
Facebook,NA,2005.9,NA,
Facebook,NA,2006,NA,
Facebook,NA,2006.1,NA,
Facebook,NA,2006.2,NA,
Facebook,NA,2006.3,NA,
Facebook,NA,2006.4,NA,
Facebook,NA,2006.5,NA,
Facebook,NA,2006.6,NA,
Facebook,NA,2006.7,NA,
Facebook,NA,2006.8,NA,
Facebook,NA,2006.9,NA,
Facebook,NA,2007,NA,
Facebook,NA,2007.1,NA,
Facebook,NA,2007.2,NA,
Facebook,NA,2007.3,NA,
Facebook,NA,2007.4,NA,
Facebook,NA,2007.5,NA,
Facebook,NA,2007.6,NA,
Facebook,NA,2007.7,NA,
Facebook,NA,2007.8,NA,
Facebook,NA,2007.9,NA,
Facebook,NA,2008,NA,
Facebook,NA,2008.1,NA,
Facebook,NA,2008.2,NA,
Facebook,NA,2008.3,NA,
Facebook,NA,2008.4,NA,
Facebook,NA,2008.5,NA,
Facebook,NA,2008.6,NA,
Facebook,NA,2008.7,NA,
Facebook,NA,2008.8,NA,
Facebook,NA,2008.9,NA,
Facebook,NA,2009,NA,
Facebook,NA,2009.1,NA,
Facebook,NA,2009.2,NA,
Facebook,NA,2009.3,NA,
Facebook,NA,2009.4,NA,
Facebook,NA,2009.5,NA,
Facebook,NA,2009.6,NA,
Facebook,NA,2009.7,NA,
Facebook,NA,2009.8,NA,
Facebook,NA,2009.9,NA,
Facebook,NA,2010,NA,
Facebook,NA,2010.1,NA,
Facebook,NA,2010.2,NA,
Facebook,NA,2010.3,NA,
Facebook,NA,2010.4,NA,
Facebook,NA,2010.5,NA,
Facebook,NA,2010.6,NA,
Facebook,NA,2010.7,NA,
Facebook,NA,2010.8,NA,
Facebook,NA,2010.9,NA,
Facebook,NA,2011,NA,
Facebook,NA,2011.1,NA,
Facebook,NA,2011.2,NA,
Facebook,NA,2011.3,NA,
Facebook,NA,2011.4,NA,
Facebook,NA,2011.5,NA,
Facebook,NA,2011.6,NA,
Facebook,NA,2011.7,NA,
Facebook,NA,2011.8,NA,
Facebook,NA,2011.9,NA,
FedEx,NA,2000,NA,
FedEx,NA,2000.1,NA,
FedEx,NA,2000.2,NA,
FedEx,NA,2000.3,NA,
FedEx,NA,2000.4,NA,
FedEx,NA,2000.5,NA,
FedEx,NA,2000.6,NA,
FedEx,NA,2000.7,NA,
FedEx,NA,2000.8,NA,
FedEx,NA,2000.9,NA,
FedEx,NA,2003,NA,
FedEx,NA,2003.1,NA,
FedEx,NA,2003.2,NA,
FedEx,NA,2003.3,NA,
FedEx,NA,2003.4,NA,
FedEx,NA,2003.5,NA,
FedEx,NA,2003.6,NA,
FedEx,NA,2003.7,NA,
FedEx,NA,2003.8,NA,
FedEx,NA,2003.9,NA,
FedEx,NA,2004,NA,
FedEx,NA,2004.1,NA,
FedEx,NA,2004.2,NA,
FedEx,NA,2004.3,NA,
FedEx,NA,2004.4,NA,
FedEx,NA,2004.5,NA,
FedEx,NA,2004.6,NA,
FedEx,NA,2004.7,NA,
FedEx,NA,2004.8,NA,
FedEx,NA,2004.9,NA,
FedEx,NA,2005,NA,
FedEx,NA,2005.1,NA,
FedEx,NA,2005.2,NA,
FedEx,NA,2005.3,NA,
FedEx,NA,2005.4,NA,
FedEx,NA,2005.5,NA,
FedEx,NA,2005.6,NA,
FedEx,NA,2005.7,NA,
FedEx,NA,2005.8,NA,
FedEx,NA,2005.9,NA,
FedEx,NA,2006,NA,
FedEx,NA,2006.1,NA,
FedEx,NA,2006.2,NA,
FedEx,NA,2006.3,NA,
FedEx,NA,2006.4,NA,
FedEx,NA,2006.5,NA,
FedEx,NA,2006.6,NA,
FedEx,NA,2006.7,NA,
FedEx,NA,2006.8,NA,
FedEx,NA,2006.9,NA,
FedEx,NA,2007,NA,
FedEx,NA,2007.1,NA,
FedEx,NA,2007.2,NA,
FedEx,NA,2007.3,NA,
FedEx,NA,2007.4,NA,
FedEx,NA,2007.5,NA,
FedEx,NA,2007.6,NA,
FedEx,NA,2007.7,NA,
FedEx,NA,2007.8,NA,
FedEx,NA,2007.9,NA,
FedEx,NA,2008,NA,
FedEx,NA,2008.1,NA,
FedEx,NA,2008.2,NA,
FedEx,NA,2008.3,NA,
FedEx,NA,2008.4,NA,
FedEx,NA,2008.5,NA,
FedEx,NA,2008.6,NA,
FedEx,NA,2008.7,NA,
FedEx,NA,2008.8,NA,
FedEx,NA,2008.9,NA,
FedEx,NA,2009,NA,
FedEx,NA,2009.1,NA,
FedEx,NA,2009.2,NA,
FedEx,NA,2009.3,NA,
FedEx,NA,2009.4,NA,
FedEx,NA,2009.5,NA,
FedEx,NA,2009.6,NA,
FedEx,NA,2009.7,NA,
FedEx,NA,2009.8,NA,
FedEx,NA,2009.9,NA,
FedEx,NA,2010,NA,
FedEx,NA,2010.1,NA,
FedEx,NA,2010.2,NA,
FedEx,NA,2010.3,NA,
FedEx,NA,2010.4,NA,
FedEx,NA,2010.5,NA,
FedEx,NA,2010.6,NA,
FedEx,NA,2010.7,NA,
FedEx,NA,2010.8,NA,
FedEx,NA,2010.9,NA,
FedEx,NA,2011,NA,
FedEx,NA,2011.1,NA,
FedEx,NA,2011.2,NA,
FedEx,NA,2011.3,NA,
FedEx,NA,2011.4,NA,
FedEx,NA,2011.5,NA,
FedEx,NA,2011.6,NA,
FedEx,NA,2011.7,NA,
FedEx,NA,2011.8,NA,
FedEx,NA,2011.9,NA,
FedEx,NA,2012,NA,
FedEx,NA,2012.1,NA,
FedEx,NA,2012.2,NA,
FedEx,NA,2012.3,NA,
FedEx,NA,2012.4,NA,
FedEx,NA,2012.5,NA,
FedEx,NA,2012.6,NA,
FedEx,NA,2012.7,NA,
FedEx,NA,2012.8,NA,
FedEx,NA,2012.9,NA,
FedEx,NA,2013,NA,
FedEx,NA,2013.1,NA,
FedEx,NA,2013.2,NA,
FedEx,NA,2013.3,NA,
FedEx,NA,2013.4,NA,
FedEx,NA,2013.5,NA,
FedEx,NA,2013.6,NA,
FedEx,NA,2013.7,NA,
FedEx,NA,2013.8,NA,
FedEx,NA,2013.9,NA,
Ferrari,NA,2000,NA,
Ferrari,NA,2000.1,NA,
Ferrari,NA,2000.2,NA,
Ferrari,NA,2000.3,NA,
Ferrari,NA,2000.4,NA,
Ferrari,NA,2000.5,NA,
Ferrari,NA,2000.6,NA,
Ferrari,NA,2000.7,NA,
Ferrari,NA,2000.8,NA,
Ferrari,NA,2000.9,NA,
Ferrari,NA,2001,NA,
Ferrari,NA,2001.1,NA,
Ferrari,NA,2001.2,NA,
Ferrari,NA,2001.3,NA,
Ferrari,NA,2001.4,NA,
Ferrari,NA,2001.5,NA,
Ferrari,NA,2001.6,NA,
Ferrari,NA,2001.7,NA,
Ferrari,NA,2001.8,NA,
Ferrari,NA,2001.9,NA,
Ferrari,NA,2002,NA,
Ferrari,NA,2002.1,NA,
Ferrari,NA,2002.2,NA,
Ferrari,NA,2002.3,NA,
Ferrari,NA,2002.4,NA,
Ferrari,NA,2002.5,NA,
Ferrari,NA,2002.6,NA,
Ferrari,NA,2002.7,NA,
Ferrari,NA,2002.8,NA,
Ferrari,NA,2002.9,NA,
Ferrari,NA,2003,NA,
Ferrari,NA,2003.1,NA,
Ferrari,NA,2003.2,NA,
Ferrari,NA,2003.3,NA,
Ferrari,NA,2003.4,NA,
Ferrari,NA,2003.5,NA,
Ferrari,NA,2003.6,NA,
Ferrari,NA,2003.7,NA,
Ferrari,NA,2003.8,NA,
Ferrari,NA,2003.9,NA,
Ferrari,NA,2004,NA,
Ferrari,NA,2004.1,NA,
Ferrari,NA,2004.2,NA,
Ferrari,NA,2004.3,NA,
Ferrari,NA,2004.4,NA,
Ferrari,NA,2004.5,NA,
Ferrari,NA,2004.6,NA,
Ferrari,NA,2004.7,NA,
Ferrari,NA,2004.8,NA,
Ferrari,NA,2004.9,NA,
Ferrari,NA,2005,NA,
Ferrari,NA,2005.1,NA,
Ferrari,NA,2005.2,NA,
Ferrari,NA,2005.3,NA,
Ferrari,NA,2005.4,NA,
Ferrari,NA,2005.5,NA,
Ferrari,NA,2005.6,NA,
Ferrari,NA,2005.7,NA,
Ferrari,NA,2005.8,NA,
Ferrari,NA,2005.9,NA,
Ferrari,NA,2006,NA,
Ferrari,NA,2006.1,NA,
Ferrari,NA,2006.2,NA,
Ferrari,NA,2006.3,NA,
Ferrari,NA,2006.4,NA,
Ferrari,NA,2006.5,NA,
Ferrari,NA,2006.6,NA,
Ferrari,NA,2006.7,NA,
Ferrari,NA,2006.8,NA,
Ferrari,NA,2006.9,NA,
Ferrari,NA,2007,NA,
Ferrari,NA,2007.1,NA,
Ferrari,NA,2007.2,NA,
Ferrari,NA,2007.3,NA,
Ferrari,NA,2007.4,NA,
Ferrari,NA,2007.5,NA,
Ferrari,NA,2007.6,NA,
Ferrari,NA,2007.7,NA,
Ferrari,NA,2007.8,NA,
Ferrari,NA,2007.9,NA,
Ferrari,NA,2013,NA,
Ferrari,NA,2013.1,NA,
Ferrari,NA,2013.2,NA,
Ferrari,NA,2013.3,NA,
Ferrari,NA,2013.4,NA,
Ferrari,NA,2013.5,NA,
Ferrari,NA,2013.6,NA,
Ferrari,NA,2013.7,NA,
Ferrari,NA,2013.8,NA,
Ferrari,NA,2013.9,NA,
Ferrari,NA,2014,NA,
Ferrari,NA,2014.1,NA,
Ferrari,NA,2014.2,NA,
Ferrari,NA,2014.3,NA,
Ferrari,NA,2014.4,NA,
Ferrari,NA,2014.5,NA,
Ferrari,NA,2014.6,NA,
Ferrari,NA,2014.7,NA,
Ferrari,NA,2014.8,NA,
Ferrari,NA,2014.9,NA,
Ferrari,NA,2015,NA,
Ferrari,NA,2015.1,NA,
Ferrari,NA,2015.2,NA,
Ferrari,NA,2015.3,NA,
Ferrari,NA,2015.4,NA,
Ferrari,NA,2015.5,NA,
Ferrari,NA,2015.6,NA,
Ferrari,NA,2015.7,NA,
Ferrari,NA,2015.8,NA,
Ferrari,NA,2015.9,NA,
Ferrari,NA,2016,NA,
Ferrari,NA,2016.1,NA,
Ferrari,NA,2016.2,NA,
Ferrari,NA,2016.3,NA,
Ferrari,NA,2016.4,NA,
Ferrari,NA,2016.5,NA,
Ferrari,NA,2016.6,NA,
Ferrari,NA,2016.7,NA,
Ferrari,NA,2016.8,NA,
Ferrari,NA,2016.9,NA,
